Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
09:27.9,28:39.6,Google Snippets,Augmentation with max. window size 3,0.086186148,15,369,0.839257752,75.19379845
56:01.2,28:54.3,Google Snippets,Augmentation with max. window size 2,0.15490196,9,330,0.687856468,81.38528139
22:34.8,28:57.3,Google Snippets,No Augmentation,0.397940009,12,265,0.560895436,85.97972973
04:24.2,28:57.4,Google Snippets,Augmentation with max. window size 3,0.070581074,25,571,0.867331309,76.41509434
59:21.1,28:58.7,Google Snippets,Augmentation with max. window size 2,0.119186408,6,377,0.951071065,72.47191011
44:39.4,29:04.5,Google Snippets,No Augmentation,0.236572006,25,292,0.7031767,82.10227273
39:34.8,29:06.1,Google Snippets,No Augmentation,0.236572006,18,316,0.68247949,82.38636364
37:18.2,29:09.5,Google Snippets,No Augmentation,0.214670165,13,370,0.736141338,81.5625
56:03.1,29:25.1,Google Snippets,Augmentation with max. window size 2,0.193820026,26,275,0.759508545,80.62283737
58:08.7,29:28.2,Google Snippets,Augmentation with max. window size 3,0.119186408,23,396,0.919250049,75.84269663
26:46.7,29:29.1,Google Snippets,No Augmentation,0.431798276,24,230,0.502529774,86.76012461
00:31.7,29:35.4,Google Snippets,No Augmentation,0.070581074,9,330,1.020286495,71.69811321
22:50.9,29:50.4,Google Snippets,Augmentation with max. window size 3,0.552841969,10,227,0.467031924,87.48481166
10:54.4,29:57.0,Google Snippets,Augmentation with max. window size 2,0.102372909,9,340,0.83314787,77.12418301
23:19.8,29:59.5,Google Snippets,Augmentation with max. window size 2,0.397940009,29,239,0.484080795,87.83783784
03:50.0,30:03.5,Google Snippets,No Augmentation,0.173925197,11,228,0.631421835,86.1003861
03:25.4,30:12.8,Google Snippets,Augmentation with max. window size 3,0.102372909,26,408,0.841667048,80.39215686
24:59.4,30:19.4,Google Snippets,No Augmentation,0.468521083,15,210,0.458160973,87.94835007
38:41.4,30:35.1,Google Snippets,Augmentation with max. window size 2,0.259637311,26,324,0.584156067,84.49612403
31:53.7,30:37.3,Google Snippets,No Augmentation,0.468521083,1,194,0.469632792,87.80487805
06:18.5,30:51.6,Google Snippets,Augmentation with max. window size 3,0.086186148,8,471,0.907818702,75.96899225
08:26.7,30:56.4,Google Snippets,Augmentation with max. window size 3,0.070581074,11,524,0.855387981,76.41509434
44:51.3,31:09.1,Google Snippets,No Augmentation,0.337242168,3,225,0.613683039,83.06772908
51:25.6,31:11.9,Google Snippets,Augmentation with max. window size 2,0.173925197,0,347,0.718608464,81.08108108
48:38.9,31:18.4,Google Snippets,No Augmentation,0.30980392,12,224,0.590665699,85.03253796
08:37.3,31:33.1,Google Snippets,No Augmentation,0.055517328,26,331,0.711189037,87.95180723
40:04.2,31:45.5,Google Snippets,No Augmentation,0.236572006,4,341,0.72509973,81.53409091
20:32.8,31:49.1,Google Snippets,No Augmentation,0.397940009,5,286,0.562852593,86.82432432
50:13.4,31:49.9,Google Snippets,Augmentation with max. window size 2,0.30980392,15,209,0.518999958,86.11713666
58:36.6,32:10.1,Google Snippets,Augmentation with max. window size 2,0.193820026,5,281,0.7263759,80.27681661
13:59.7,32:10.2,Google Snippets,Augmentation with max. window size 3,0.397940009,18,296,0.626807938,84.45945946
43:38.1,32:26.3,Google Snippets,Augmentation with max. window size 3,0.283996656,20,259,0.640113264,84.39716312
55:58.8,32:40.9,Google Snippets,Augmentation with max. window size 3,0.193820026,15,289,0.656471502,82.69896194
11:35.5,32:45.4,Google Snippets,No Augmentation,0.070581074,26,437,0.823803179,78.30188679
57:08.4,33:01.7,Google Snippets,No Augmentation,0.119186408,10,439,0.694823385,81.46067416
45:47.6,33:14.8,Google Snippets,Augmentation with max. window size 2,0.337242168,6,222,0.490393372,87.05179283
59:21.1,33:20.5,Google Snippets,Augmentation with max. window size 2,0.214670165,10,252,0.693003455,80.625
50:56.6,33:24.3,Google Snippets,Augmentation with max. window size 3,0.119186408,9,541,0.980147308,74.15730337
54:58.6,33:31.0,Google Snippets,No Augmentation,0.119186408,17,469,0.764117663,79.7752809
44:52.2,33:37.8,Google Snippets,No Augmentation,0.259637311,9,293,0.593118454,85.52971576
03:14.6,33:47.6,Google Snippets,Augmentation with max. window size 2,0.193820026,12,261,0.800451455,79.23875433
26:17.4,33:56.2,Google Snippets,Augmentation with max. window size 2,0.602059991,5,167,0.440816416,88.72767857
50:15.5,34:06.3,Google Snippets,Augmentation with max. window size 3,0.13667714,6,486,0.735963766,79.90196078
59:49.2,34:12.8,Google Snippets,No Augmentation,0.15490196,27,319,0.62443964,84.84848485
00:09.9,34:33.0,Google Snippets,Augmentation with max. window size 3,0.119186408,2,453,0.864294267,76.96629213
19:32.2,34:41.5,Google Snippets,Augmentation with max. window size 2,0.086186148,13,332,0.923490575,77.51937985
36:19.5,34:48.8,Google Snippets,Augmentation with max. window size 2,0.552841969,0,157,0.507674352,85.90522479
27:53.3,34:51.8,Google Snippets,No Augmentation,0.431798276,3,239,0.48809722,88.16199377
52:29.2,35:00.0,Google Snippets,Augmentation with max. window size 3,0.30980392,18,214,0.522981775,86.3340564
13:54.6,35:08.9,Google Snippets,No Augmentation,0.086186148,2,374,0.846978605,78.29457364
56:31.2,35:18.5,Google Snippets,Augmentation with max. window size 3,0.13667714,0,427,0.822264925,75.49019608
45:23.1,35:30.8,Google Snippets,Augmentation with max. window size 3,0.337242168,2,226,0.525364582,86.85258964
07:13.2,35:35.7,Google Snippets,Augmentation with max. window size 3,0.102372909,19,430,0.838694766,77.12418301
07:09.7,35:42.2,Google Snippets,Augmentation with max. window size 3,0.214670165,20,209,0.665086546,81.5625
15:15.1,35:57.9,Google Snippets,No Augmentation,0.086186148,9,352,0.792670384,79.84496124
01:37.4,36:04.3,Google Snippets,Augmentation with max. window size 3,0.214670165,13,252,0.592589409,86.5625
05:31.7,36:04.5,Google Snippets,Augmentation with max. window size 3,0.173925197,3,270,0.6899953,80.30888031
21:06.5,36:11.7,Google Snippets,Augmentation with max. window size 3,0.431798276,16,262,0.50348347,87.69470405
