Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
55:48.5,58:55.5,TREC,Augmentation with max. window size 2,0.431798276,11,387,2.323114395,40.97421169
58:55.5,02:19.5,TREC,Augmentation with max. window size 2,0.468521083,11,418,2.321862698,41.42480195
02:19.5,06:14.8,TREC,Augmentation with max. window size 2,0.508638306,11,454,2.010207176,48.90511036
06:14.8,10:28.5,TREC,Augmentation with max. window size 2,0.552841969,11,401,2.099539518,49.44071472
10:28.5,14:56.0,TREC,Augmentation with max. window size 2,0.602059991,11,407,2.163725853,46.61191106
14:56.0,18:53.9,TREC,Augmentation with max. window size 2,0.657577319,11,351,2.039918423,50.28248429
18:53.9,23:41.6,TREC,Augmentation with max. window size 2,0.721246399,11,414,1.901760459,53.34476829
23:41.6,28:03.9,TREC,Augmentation with max. window size 2,0.795880017,11,363,1.72190845,55.83203435
28:03.9,32:42.5,TREC,Augmentation with max. window size 2,0.886056648,11,318,1.81956768,56.2849164
32:42.5,39:21.8,TREC,Augmentation with max. window size 2,1,11,435,1.813294411,54.08415794
39:21.8,40:40.3,TREC,Augmentation with max. window size 2,0.013228266,12,347,2.472002029,36.36363745
40:40.3,41:45.8,TREC,Augmentation with max. window size 2,0.026872146,12,302,2.432110071,31.81818128
41:45.8,42:57.3,TREC,Augmentation with max. window size 2,0.040958608,12,329,2.848283768,38.23529482
42:57.3,44:53.2,TREC,Augmentation with max. window size 2,0.055517328,12,477,2.787655354,28.88889015
44:53.2,46:25.7,TREC,Augmentation with max. window size 2,0.070581074,12,455,2.637255192,35.08771956
46:25.7,48:51.4,TREC,Augmentation with max. window size 2,0.086186148,12,579,2.843049765,35.71428657
48:51.4,50:51.8,TREC,Augmentation with max. window size 2,0.102372909,12,461,2.720937014,26.5060246
50:51.8,52:17.3,TREC,Augmentation with max. window size 2,0.119186408,12,461,2.36699295,41.23711288
52:17.3,53:37.8,TREC,Augmentation with max. window size 2,0.13667714,12,508,2.524233818,39.63963985
53:37.8,55:16.7,TREC,Augmentation with max. window size 2,0.15490196,12,517,2.452350378,41.26984179
55:16.7,57:09.8,TREC,Augmentation with max. window size 2,0.173925197,12,542,2.506845474,35.46099365
57:09.8,59:01.6,TREC,Augmentation with max. window size 2,0.193820026,12,507,2.247886419,40.12738764
59:01.6,00:49.2,TREC,Augmentation with max. window size 2,0.214670165,12,446,2.453920126,40.80459774
00:49.2,03:18.5,TREC,Augmentation with max. window size 2,0.236572006,12,602,2.137847662,48.95833433
03:18.5,05:44.2,TREC,Augmentation with max. window size 2,0.259637311,12,570,2.470291376,38.0952388
05:44.2,08:34.4,TREC,Augmentation with max. window size 2,0.283996656,12,452,2.099147797,46.52173817
08:34.4,11:51.5,TREC,Augmentation with max. window size 2,0.30980392,12,529,2.363065958,41.83267057
11:51.5,15:18.3,TREC,Augmentation with max. window size 2,0.337242168,12,487,2.156110287,47.98534811
15:18.3,19:06.7,TREC,Augmentation with max. window size 2,0.366531544,12,531,2.262224674,48.64864945
19:06.7,21:57.1,TREC,Augmentation with max. window size 2,0.397940009,12,375,2.216343641,45.03105581
21:57.1,24:38.6,TREC,Augmentation with max. window size 2,0.431798276,12,318,2.455825567,40.11461437
24:38.6,28:43.1,TREC,Augmentation with max. window size 2,0.468521083,12,517,2.147770882,47.49340415
28:43.1,32:43.4,TREC,Augmentation with max. window size 2,0.508638306,12,466,2.146746874,46.95863724
32:43.4,36:45.2,TREC,Augmentation with max. window size 2,0.552841969,12,389,2.18099761,46.08501196
36:45.2,40:46.8,TREC,Augmentation with max. window size 2,0.602059991,12,373,2.136717319,46.20123208
40:46.8,45:16.5,TREC,Augmentation with max. window size 2,0.657577319,12,399,1.820157051,53.67231369
45:16.5,50:28.7,TREC,Augmentation with max. window size 2,0.721246399,12,444,1.981141925,51.80103183
50:28.7,54:15.8,TREC,Augmentation with max. window size 2,0.795880017,12,311,1.962352633,49.6111989
54:15.8,59:22.6,TREC,Augmentation with max. window size 2,0.886056648,12,354,2.033902168,49.30167496
59:22.6,04:10.3,TREC,Augmentation with max. window size 2,1,12,309,1.93964076,50
04:10.3,04:58.3,TREC,Augmentation with max. window size 2,0.013228266,13,193,3.718229771,9.090909362
04:58.3,06:29.0,TREC,Augmentation with max. window size 2,0.026872146,13,400,3.411358595,22.7272734
06:29.0,07:37.6,TREC,Augmentation with max. window size 2,0.040958608,13,292,3.3567698,29.41176593
07:37.6,08:49.2,TREC,Augmentation with max. window size 2,0.055517328,13,436,2.918509245,26.66666806
08:49.2,10:49.3,TREC,Augmentation with max. window size 2,0.070581074,13,513,2.604763746,36.84210479
10:49.3,12:39.5,TREC,Augmentation with max. window size 2,0.086186148,13,444,2.536275387,35.71428657
12:39.5,13:58.6,TREC,Augmentation with max. window size 2,0.102372909,13,413,2.464834929,36.14457846
13:58.6,16:14.9,TREC,Augmentation with max. window size 2,0.119186408,13,526,2.567023993,32.98968971
16:14.9,18:50.1,TREC,Augmentation with max. window size 2,0.13667714,13,590,2.411194086,41.44144058
18:50.1,21:02.6,TREC,Augmentation with max. window size 2,0.15490196,13,534,2.356226921,38.0952388
21:02.6,23:34.1,TREC,Augmentation with max. window size 2,0.173925197,13,546,2.671800137,36.17021143
23:34.1,25:12.6,TREC,Augmentation with max. window size 2,0.193820026,13,460,2.625953197,36.30573154
25:12.6,26:56.2,TREC,Augmentation with max. window size 2,0.214670165,13,520,2.691581249,32.75862038
26:56.2,29:01.8,TREC,Augmentation with max. window size 2,0.236572006,13,552,2.492394686,35.41666567
29:01.8,31:57.5,TREC,Augmentation with max. window size 2,0.259637311,13,720,2.274540424,43.33333373
31:57.5,34:39.8,TREC,Augmentation with max. window size 2,0.283996656,13,444,2.578234434,39.13043439
34:39.8,37:25.9,TREC,Augmentation with max. window size 2,0.30980392,13,464,2.254952431,43.42629611
37:25.9,40:00.1,TREC,Augmentation with max. window size 2,0.337242168,13,398,2.266021252,44.68864501
40:00.1,42:41.1,TREC,Augmentation with max. window size 2,0.366531544,13,396,2.185612917,44.93243098
42:41.1,45:33.7,TREC,Augmentation with max. window size 2,0.397940009,13,396,2.230645895,48.13664556
45:33.7,48:35.3,TREC,Augmentation with max. window size 2,0.431798276,13,396,2.20160532,44.69914138
48:35.3,52:18.0,TREC,Augmentation with max. window size 2,0.468521083,13,481,2.356099606,41.68865383
52:18.0,56:13.6,TREC,Augmentation with max. window size 2,0.508638306,13,506,2.085124731,48.90511036
56:13.6,58:52.7,TREC,Augmentation with max. window size 2,0.552841969,13,258,2.406590223,40.49217105
58:52.7,02:43.0,TREC,Augmentation with max. window size 2,0.602059991,13,353,2.175766468,45.79055309
02:43.0,07:01.0,TREC,Augmentation with max. window size 2,0.657577319,13,379,2.027521849,46.8926549
07:01.0,11:24.7,TREC,Augmentation with max. window size 2,0.721246399,13,382,2.224069834,45.96912563
11:24.7,15:41.8,TREC,Augmentation with max. window size 2,0.795880017,13,346,2.021306515,49.30015504
15:41.8,21:50.1,TREC,Augmentation with max. window size 2,0.886056648,13,433,1.8886379,51.95530653
21:50.1,28:09.6,TREC,Augmentation with max. window size 2,1,13,406,1.928818345,46.90594077
28:09.6,28:37.3,TREC,Augmentation with max. window size 2,0.013228266,14,100,3.706162214,18.18181872
28:37.3,29:22.8,TREC,Augmentation with max. window size 2,0.026872146,14,178,3.089258432,27.27272809
29:22.8,30:18.0,TREC,Augmentation with max. window size 2,0.040958608,14,278,2.987631559,26.47058964
30:18.0,31:57.0,TREC,Augmentation with max. window size 2,0.055517328,14,418,2.633760691,35.55555642
31:57.0,33:41.0,TREC,Augmentation with max. window size 2,0.070581074,14,563,2.333349466,50.8771956
33:41.0,35:46.2,TREC,Augmentation with max. window size 2,0.086186148,14,501,2.204674959,52.85714269
35:46.2,37:40.1,TREC,Augmentation with max. window size 2,0.102372909,14,540,2.212910175,46.9879508
37:40.1,39:34.9,TREC,Augmentation with max. window size 2,0.119186408,14,432,2.786990166,37.11340129
39:34.9,42:13.5,TREC,Augmentation with max. window size 2,0.13667714,14,696,2.10048914,54.954952
42:13.5,45:00.9,TREC,Augmentation with max. window size 2,0.15490196,14,622,2.75483346,31.74603283
45:00.9,46:29.9,TREC,Augmentation with max. window size 2,0.173925197,14,344,2.797884941,32.62411356
46:29.9,48:59.4,TREC,Augmentation with max. window size 2,0.193820026,14,508,2.312000752,40.12738764
48:59.4,52:14.2,TREC,Augmentation with max. window size 2,0.214670165,14,649,2.344014883,41.95402265
52:14.3,54:56.7,TREC,Augmentation with max. window size 2,0.236572006,14,597,2.252046347,43.75
54:56.7,58:46.5,TREC,Augmentation with max. window size 2,0.259637311,14,732,1.949441671,55.71428537
58:46.5,00:32.4,TREC,Augmentation with max. window size 2,0.283996656,14,375,2.639425039,36.08695567
00:32.4,02:41.0,TREC,Augmentation with max. window size 2,0.30980392,14,403,2.228660584,45.81673443
02:41.0,05:02.9,TREC,Augmentation with max. window size 2,0.337242168,14,425,2.415308714,42.49084294
05:02.9,07:54.2,TREC,Augmentation with max. window size 2,0.366531544,14,461,2.166223288,46.95945978
07:54.2,11:33.2,TREC,Augmentation with max. window size 2,0.397940009,14,563,2.169405699,48.44720364
11:33.2,14:47.4,TREC,Augmentation with max. window size 2,0.431798276,14,462,2.086124897,51.86246634
14:47.4,17:58.4,TREC,Augmentation with max. window size 2,0.468521083,14,437,2.226526022,42.48021245
17:58.4,21:53.2,TREC,Augmentation with max. window size 2,0.508638306,14,520,2.087678671,49.63503778
21:53.3,25:27.9,TREC,Augmentation with max. window size 2,0.552841969,14,348,2.090851545,46.75615132
25:27.9,29:50.9,TREC,Augmentation with max. window size 2,0.602059991,14,420,1.795599937,57.08419085
29:50.9,33:24.0,TREC,Augmentation with max. window size 2,0.657577319,14,331,2.102266312,42.18455851
33:24.0,37:47.2,TREC,Augmentation with max. window size 2,0.721246399,14,381,1.859402657,52.1440804
37:47.2,42:30.2,TREC,Augmentation with max. window size 2,0.795880017,14,381,1.828338623,56.76516294
42:30.2,48:12.1,TREC,Augmentation with max. window size 2,0.886056648,14,392,1.946661353,49.8603344
48:12.1,54:23.8,TREC,Augmentation with max. window size 2,1,14,405,1.830700517,52.10396051
54:23.8,54:40.9,TREC,Augmentation with max. window size 2,0.013228266,15,43,3.685217381,36.36363745
54:40.9,55:05.1,TREC,Augmentation with max. window size 2,0.026872146,15,68,3.673734427,0
55:05.1,55:41.7,TREC,Augmentation with max. window size 2,0.040958608,15,264,2.78746891,32.35294223
55:41.7,56:58.3,TREC,Augmentation with max. window size 2,0.055517328,15,316,2.930989504,22.22222239
56:58.3,59:07.4,TREC,Augmentation with max. window size 2,0.070581074,15,635,2.572576046,42.10526347
59:07.4,00:43.2,TREC,Augmentation with max. window size 2,0.086186148,15,374,2.715702534,37.14285791
00:43.2,02:22.4,TREC,Augmentation with max. window size 2,0.102372909,15,400,2.823226929,31.32530153
02:22.4,04:53.2,TREC,Augmentation with max. window size 2,0.119186408,15,585,2.647454977,39.17525709
04:53.2,07:28.9,TREC,Augmentation with max. window size 2,0.13667714,15,675,2.837651968,35.13513505
07:28.9,09:38.8,TREC,Augmentation with max. window size 2,0.15490196,15,485,2.647905588,31.74603283
09:38.8,11:58.8,TREC,Augmentation with max. window size 2,0.173925197,15,507,2.62945652,37.58865297
11:58.8,14:22.4,TREC,Augmentation with max. window size 2,0.193820026,15,500,2.704106331,37.5796169
14:22.4,17:25.6,TREC,Augmentation with max. window size 2,0.214670165,15,629,2.298869371,41.95402265
17:25.6,19:36.8,TREC,Augmentation with max. window size 2,0.236572006,15,497,2.53985095,35.41666567
19:36.8,22:17.4,TREC,Augmentation with max. window size 2,0.259637311,15,526,2.478260994,39.0476197
22:17.4,25:15.4,TREC,Augmentation with max. window size 2,0.283996656,15,445,2.333693266,41.30434692
25:15.4,28:38.5,TREC,Augmentation with max. window size 2,0.30980392,15,449,2.512479067,35.45816839
28:38.5,31:40.4,TREC,Augmentation with max. window size 2,0.337242168,15,423,2.235653877,42.85714328
31:40.4,35:09.4,TREC,Augmentation with max. window size 2,0.366531544,15,428,2.422789812,39.18918967
35:09.4,37:52.8,TREC,Augmentation with max. window size 2,0.397940009,15,477,2.30591011,40.68323076
37:52.8,40:34.3,TREC,Augmentation with max. window size 2,0.431798276,15,427,2.12634182,44.12607551
40:34.3,43:51.8,TREC,Augmentation with max. window size 2,0.468521083,15,517,2.043955326,50.92348456
43:51.8,47:28.3,TREC,Augmentation with max. window size 2,0.508638306,15,512,2.230154991,45.74209154
47:28.3,51:34.2,TREC,Augmentation with max. window size 2,0.552841969,15,422,1.942995787,51.67785287
51:34.2,55:38.8,TREC,Augmentation with max. window size 2,0.602059991,15,408,2.119251013,48.66529703
55:38.8,59:30.8,TREC,Augmentation with max. window size 2,0.657577319,15,364,2.10436511,46.70433104
59:30.8,04:03.6,TREC,Augmentation with max. window size 2,0.721246399,15,415,2.052680254,49.74271059
04:03.6,09:28.8,TREC,Augmentation with max. window size 2,0.795880017,15,451,2.087497711,46.18973434
09:28.8,16:00.0,TREC,Augmentation with max. window size 2,0.886056648,15,459,1.964568615,50.97765327
16:00.0,21:41.3,TREC,Augmentation with max. window size 2,1,15,383,1.984120131,52.72276998
21:41.3,22:06.1,TREC,Augmentation with max. window size 2,0.013228266,16,75,3.94165802,0
22:06.1,23:32.0,TREC,Augmentation with max. window size 2,0.026872146,16,375,3.083488226,27.27272809
23:32.0,24:33.0,TREC,Augmentation with max. window size 2,0.040958608,16,385,2.978889942,29.41176593
24:33.0,26:04.4,TREC,Augmentation with max. window size 2,0.055517328,16,369,2.755966425,17.77777821
26:04.4,27:07.9,TREC,Augmentation with max. window size 2,0.070581074,16,331,3.091444016,24.56140369
27:07.9,28:28.0,TREC,Augmentation with max. window size 2,0.086186148,16,326,2.639846802,35.71428657
28:28.0,30:15.8,TREC,Augmentation with max. window size 2,0.102372909,16,434,2.619834423,30.12048304
30:15.8,32:34.2,TREC,Augmentation with max. window size 2,0.119186408,16,632,2.499366999,37.11340129
32:34.2,34:33.9,TREC,Augmentation with max. window size 2,0.13667714,16,539,2.318750143,43.24324429
34:33.9,36:24.3,TREC,Augmentation with max. window size 2,0.15490196,16,388,2.725909472,34.92063582
36:24.3,37:59.2,TREC,Augmentation with max. window size 2,0.173925197,16,396,2.795549154,31.20567501
37:59.2,40:02.5,TREC,Augmentation with max. window size 2,0.193820026,16,426,2.471788645,33.7579608
40:02.5,41:40.6,TREC,Augmentation with max. window size 2,0.214670165,16,390,2.50979805,37.356323
41:40.6,44:41.8,TREC,Augmentation with max. window size 2,0.236572006,16,594,2.301095247,45.3125
44:41.8,47:37.8,TREC,Augmentation with max. window size 2,0.259637311,16,619,2.301249743,44.76190507
47:37.8,50:42.2,TREC,Augmentation with max. window size 2,0.283996656,16,413,2.559498549,39.5652175
50:42.2,54:05.7,TREC,Augmentation with max. window size 2,0.30980392,16,495,2.3075912,39.84063864
54:05.7,57:05.8,TREC,Augmentation with max. window size 2,0.337242168,16,385,2.397572041,42.49084294
57:05.8,00:54.4,TREC,Augmentation with max. window size 2,0.366531544,16,511,2.335249186,45.94594538
00:54.4,04:05.8,TREC,Augmentation with max. window size 2,0.397940009,16,417,2.168305874,45.65217495
04:05.8,07:43.8,TREC,Augmentation with max. window size 2,0.431798276,16,418,2.127480984,43.83954108
07:43.8,09:56.4,TREC,Augmentation with max. window size 2,0.468521083,16,353,2.112070799,48.28495979
09:56.4,13:18.8,TREC,Augmentation with max. window size 2,0.508638306,16,520,1.931171656,52.0681262
13:18.8,17:38.8,TREC,Augmentation with max. window size 2,0.552841969,16,510,2.370175362,46.08501196
17:38.8,20:24.4,TREC,Augmentation with max. window size 2,0.602059991,16,289,2.025665045,51.33470297
20:24.4,24:48.2,TREC,Augmentation with max. window size 2,0.657577319,16,447,2.019742012,50.659132
24:48.2,30:06.9,TREC,Augmentation with max. window size 2,0.721246399,16,502,2.05883193,51.28644705
30:06.9,35:46.0,TREC,Augmentation with max. window size 2,0.795880017,16,484,1.969859481,51.63297057
35:46.0,40:32.1,TREC,Augmentation with max. window size 2,0.886056648,16,341,1.932125807,50.41899681
40:32.1,47:46.7,TREC,Augmentation with max. window size 2,1,16,496,1.781255484,55.07425666
47:46.7,48:40.4,TREC,Augmentation with max. window size 2,0.013228266,17,224,3.157457113,45.45454681
48:40.4,49:45.0,TREC,Augmentation with max. window size 2,0.026872146,17,275,3.561495066,22.7272734
49:45.0,50:55.4,TREC,Augmentation with max. window size 2,0.040958608,17,407,3.163128138,23.52941185
50:55.4,52:35.4,TREC,Augmentation with max. window size 2,0.055517328,17,470,2.727665186,28.88889015
52:35.4,54:21.2,TREC,Augmentation with max. window size 2,0.070581074,17,458,3.215146542,29.82456088
54:21.2,56:02.6,TREC,Augmentation with max. window size 2,0.086186148,17,439,2.850594044,34.28571522
56:02.6,57:45.4,TREC,Augmentation with max. window size 2,0.102372909,17,417,2.616731644,32.53012002
57:45.4,59:40.9,TREC,Augmentation with max. window size 2,0.119186408,17,532,2.588282585,34.0206176
59:40.9,01:47.7,TREC,Augmentation with max. window size 2,0.13667714,17,479,2.6494205,34.23423469
01:47.7,03:57.0,TREC,Augmentation with max. window size 2,0.15490196,17,570,2.73443675,38.0952388
03:57.0,05:42.8,TREC,Augmentation with max. window size 2,0.173925197,17,390,2.612311125,38.29787374
05:42.8,08:15.7,TREC,Augmentation with max. window size 2,0.193820026,17,614,2.415422201,37.5796169
08:15.7,11:00.1,TREC,Augmentation with max. window size 2,0.214670165,17,639,1.988216043,51.14942789
11:00.1,13:53.9,TREC,Augmentation with max. window size 2,0.236572006,17,586,2.457578421,39.0625
13:53.9,17:01.4,TREC,Augmentation with max. window size 2,0.259637311,17,622,2.371863127,42.38095284
17:01.4,20:47.7,TREC,Augmentation with max. window size 2,0.283996656,17,567,2.328880072,43.47825944
20:47.7,23:25.4,TREC,Augmentation with max. window size 2,0.30980392,17,357,2.290378094,47.41035998
23:25.4,26:22.5,TREC,Augmentation with max. window size 2,0.337242168,17,379,2.3113029,43.22344363
26:22.5,30:05.7,TREC,Augmentation with max. window size 2,0.366531544,17,514,2.135875225,48.9864856
30:05.7,33:53.2,TREC,Augmentation with max. window size 2,0.397940009,17,473,2.2016294,47.82608747
33:53.2,38:15.1,TREC,Augmentation with max. window size 2,0.431798276,17,556,2.049683571,48.13753664
38:15.1,43:07.6,TREC,Augmentation with max. window size 2,0.468521083,17,598,2.135792017,47.75725603
43:07.6,48:26.6,TREC,Augmentation with max. window size 2,0.508638306,17,645,2.023943663,52.31143832
48:26.6,51:53.5,TREC,Augmentation with max. window size 2,0.552841969,17,435,1.940916657,51.90156698
51:53.5,55:07.9,TREC,Augmentation with max. window size 2,0.602059991,17,363,2.185890198,43.73716712
55:07.9,58:39.1,TREC,Augmentation with max. window size 2,0.657577319,17,356,2.148705482,45.00941634
58:39.1,03:53.7,TREC,Augmentation with max. window size 2,0.721246399,17,508,2.055340052,49.74271059
03:53.7,08:20.4,TREC,Augmentation with max. window size 2,0.795880017,17,391,2.023159981,44.79004741
08:20.4,12:51.1,TREC,Augmentation with max. window size 2,0.886056648,17,332,1.87773633,52.79329419
12:51.1,17:59.2,TREC,Augmentation with max. window size 2,1,17,344,1.776874304,50.86633563
17:59.2,18:46.0,TREC,Augmentation with max. window size 2,0.013228266,18,340,3.458431959,18.18181872
18:46.0,19:54.1,TREC,Augmentation with max. window size 2,0.026872146,18,325,2.832330942,22.7272734
19:54.1,21:07.2,TREC,Augmentation with max. window size 2,0.040958608,18,406,3.061768055,20.58823556
21:07.2,22:31.8,TREC,Augmentation with max. window size 2,0.055517328,18,372,2.452198029,37.77777851
22:31.8,23:51.0,TREC,Augmentation with max. window size 2,0.070581074,18,447,2.689780235,29.82456088
23:51.0,25:14.9,TREC,Augmentation with max. window size 2,0.086186148,18,341,2.919126272,32.85714388
25:14.9,26:43.7,TREC,Augmentation with max. window size 2,0.102372909,18,436,2.914729118,27.71084309
26:43.7,28:27.8,TREC,Augmentation with max. window size 2,0.119186408,18,450,2.53641057,38.14432919
28:27.8,30:15.9,TREC,Augmentation with max. window size 2,0.13667714,18,431,2.455784798,39.63963985
30:15.9,32:00.8,TREC,Augmentation with max. window size 2,0.15490196,18,475,2.528463602,34.12698507
32:00.8,34:19.7,TREC,Augmentation with max. window size 2,0.173925197,18,529,2.378380537,41.84397161
34:19.7,36:38.0,TREC,Augmentation with max. window size 2,0.193820026,18,555,2.640422583,34.39490497
36:38.0,38:55.5,TREC,Augmentation with max. window size 2,0.214670165,18,510,2.415347099,37.93103397
38:55.5,41:23.9,TREC,Augmentation with max. window size 2,0.236572006,18,514,2.421633482,41.66666567
41:23.9,44:22.7,TREC,Augmentation with max. window size 2,0.259637311,18,632,2.242104769,42.38095284
44:22.7,48:06.4,TREC,Augmentation with max. window size 2,0.283996656,18,546,2.079585552,51.30434632
48:06.4,51:45.8,TREC,Augmentation with max. window size 2,0.30980392,18,505,2.365980864,42.62948334
51:45.8,55:12.2,TREC,Augmentation with max. window size 2,0.337242168,18,493,2.417922735,39.19413984
55:12.2,58:11.4,TREC,Augmentation with max. window size 2,0.366531544,18,414,2.067082882,51.35135055
58:11.4,01:59.7,TREC,Augmentation with max. window size 2,0.397940009,18,512,2.122485399,45.96273303
01:59.7,06:15.9,TREC,Augmentation with max. window size 2,0.431798276,18,529,2.108116388,47.27793634
06:15.9,09:55.2,TREC,Augmentation with max. window size 2,0.468521083,18,445,2.210883379,46.17414176
09:55.2,13:51.7,TREC,Augmentation with max. window size 2,0.508638306,18,475,2.034463644,43.30900311
13:51.7,18:34.0,TREC,Augmentation with max. window size 2,0.552841969,18,420,2.306044579,44.96644437
18:34.0,23:17.7,TREC,Augmentation with max. window size 2,0.602059991,18,405,1.80511415,54.20944691
23:17.7,27:14.3,TREC,Augmentation with max. window size 2,0.657577319,18,431,1.844321489,54.42560911
27:14.3,30:41.6,TREC,Augmentation with max. window size 2,0.721246399,18,365,2.115962029,44.25385892
30:41.6,35:43.1,TREC,Augmentation with max. window size 2,0.795880017,18,481,1.941093445,52.87714005
35:43.1,40:33.4,TREC,Augmentation with max. window size 2,0.886056648,18,361,1.898472309,53.91061306
40:33.4,45:32.8,TREC,Augmentation with max. window size 2,1,18,360,1.900532603,50.37128925
45:32.8,46:27.5,TREC,Augmentation with max. window size 2,0.013228266,19,262,2.886556864,27.27272809
46:27.5,47:30.6,TREC,Augmentation with max. window size 2,0.026872146,19,316,3.20173955,18.18181872
47:30.6,48:26.1,TREC,Augmentation with max. window size 2,0.040958608,19,365,2.610578537,29.41176593
48:26.1,48:53.5,TREC,Augmentation with max. window size 2,0.055517328,19,91,3.128983498,26.66666806
48:53.5,49:54.1,TREC,Augmentation with max. window size 2,0.070581074,19,366,2.808279514,29.82456088
49:54.1,51:37.6,TREC,Augmentation with max. window size 2,0.086186148,19,452,2.866268158,30.00000119
51:37.6,53:24.1,TREC,Augmentation with max. window size 2,0.102372909,19,520,2.261707783,46.9879508
53:24.1,54:51.9,TREC,Augmentation with max. window size 2,0.119186408,19,447,2.718430996,32.98968971
54:51.9,56:45.3,TREC,Augmentation with max. window size 2,0.13667714,19,539,2.658559322,36.93693578
56:45.3,58:25.5,TREC,Augmentation with max. window size 2,0.15490196,19,396,2.519326925,37.30158806
58:25.5,00:21.6,TREC,Augmentation with max. window size 2,0.173925197,19,516,2.511516571,36.8794322
00:21.6,02:03.7,TREC,Augmentation with max. window size 2,0.193820026,19,371,2.702424049,31.84713423
02:03.7,03:58.5,TREC,Augmentation with max. window size 2,0.214670165,19,453,2.655332088,36.20689511
03:58.5,06:57.8,TREC,Augmentation with max. window size 2,0.236572006,19,687,2.220964193,41.66666567
06:57.8,09:33.4,TREC,Augmentation with max. window size 2,0.259637311,19,525,2.415387392,44.76190507
09:33.4,12:58.4,TREC,Augmentation with max. window size 2,0.283996656,19,465,2.294649601,46.95652127
12:58.4,16:23.4,TREC,Augmentation with max. window size 2,0.30980392,19,462,2.365063429,39.04382586
16:23.4,19:48.6,TREC,Augmentation with max. window size 2,0.337242168,19,454,2.073788166,50.5494535
19:48.6,22:50.5,TREC,Augmentation with max. window size 2,0.366531544,19,407,2.073578596,44.25675571
22:50.5,25:03.8,TREC,Augmentation with max. window size 2,0.397940009,19,295,2.336248159,44.09937859
25:03.8,29:13.7,TREC,Augmentation with max. window size 2,0.431798276,19,527,2.046350956,45.55873871
29:13.7,32:29.8,TREC,Augmentation with max. window size 2,0.468521083,19,379,2.015285254,49.60422218
32:29.8,36:32.0,TREC,Augmentation with max. window size 2,0.508638306,19,487,2.046141148,49.87834692
36:32.0,40:23.3,TREC,Augmentation with max. window size 2,0.552841969,19,368,2.09034276,46.97986543
40:23.3,44:02.0,TREC,Augmentation with max. window size 2,0.602059991,19,341,2.011124611,48.04928005
44:02.0,48:03.7,TREC,Augmentation with max. window size 2,0.657577319,19,338,1.885418057,51.41242743
48:03.7,52:49.9,TREC,Augmentation with max. window size 2,0.721246399,19,408,1.950180292,52.1440804
52:49.9,57:19.6,TREC,Augmentation with max. window size 2,0.795880017,19,363,1.870652199,52.56609917
57:19.6,02:37.4,TREC,Augmentation with max. window size 2,0.886056648,19,339,1.790865302,51.95530653
02:37.4,07:25.5,TREC,Augmentation with max. window size 2,1,19,401,1.657058835,58.0445528
07:25.5,07:46.8,TREC,Augmentation with max. window size 3,0.013228266,0,91,3.221633911,27.27272809
07:46.8,08:21.4,TREC,Augmentation with max. window size 3,0.026872146,0,267,3.404516459,22.7272734
08:21.4,09:26.3,TREC,Augmentation with max. window size 3,0.040958608,0,337,3.329372168,17.64705926
09:26.3,10:17.8,TREC,Augmentation with max. window size 3,0.055517328,0,344,2.963280201,31.11111224
10:17.8,11:40.9,TREC,Augmentation with max. window size 3,0.070581074,0,492,2.80812645,36.84210479
11:40.9,12:57.3,TREC,Augmentation with max. window size 3,0.086186148,0,425,2.810526609,31.42857254
12:57.3,14:57.9,TREC,Augmentation with max. window size 3,0.102372909,0,579,2.7387321,34.93975997
14:57.9,16:31.6,TREC,Augmentation with max. window size 3,0.119186408,0,455,2.637341738,32.98968971
16:31.6,18:39.7,TREC,Augmentation with max. window size 3,0.13667714,0,613,2.656108141,37.83783913
18:39.7,20:26.8,TREC,Augmentation with max. window size 3,0.15490196,0,497,2.389941931,42.85714328
20:26.8,22:45.1,TREC,Augmentation with max. window size 3,0.173925197,0,604,2.65864253,34.75177288
22:45.1,24:34.3,TREC,Augmentation with max. window size 3,0.193820026,0,394,2.486249685,40.12738764
24:34.3,27:33.6,TREC,Augmentation with max. window size 3,0.214670165,0,702,2.47739625,39.65517282
27:33.6,29:52.3,TREC,Augmentation with max. window size 3,0.236572006,0,494,2.721393585,32.29166567
29:52.3,32:52.9,TREC,Augmentation with max. window size 3,0.259637311,0,661,2.551922798,36.19047701
32:52.9,36:17.7,TREC,Augmentation with max. window size 3,0.283996656,0,510,2.289475441,47.82608747
36:17.7,38:43.9,TREC,Augmentation with max. window size 3,0.30980392,0,337,2.39243269,37.05179393
38:43.9,41:06.7,TREC,Augmentation with max. window size 3,0.337242168,0,327,2.32130456,42.85714328
41:06.7,44:23.8,TREC,Augmentation with max. window size 3,0.366531544,0,445,2.238064051,41.21621549
44:23.8,47:54.8,TREC,Augmentation with max. window size 3,0.397940009,0,455,2.308892012,42.23602414
47:54.8,51:36.5,TREC,Augmentation with max. window size 3,0.431798276,0,464,2.454486132,35.53008735
51:36.5,55:05.9,TREC,Augmentation with max. window size 3,0.468521083,0,418,2.190611839,44.06332374
55:05.9,58:53.2,TREC,Augmentation with max. window size 3,0.508638306,0,440,2.10311389,49.87834692
58:53.2,04:29.2,TREC,Augmentation with max. window size 3,0.552841969,0,547,1.918540359,54.58613038
