Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
2017-02-03 05:16:02.826539,2017-02-03 05:19:35.329089,Tag My News (Titles Only),Augmentation with max. window size 3,1.0,1,116,0.755901575089,77.870631218
2017-02-03 05:19:35.329199,2017-02-03 05:20:55.472205,Tag My News (Titles Only),No Augmentation,0.1,2,375,1.06714129448,65.0793671608
2017-02-03 05:20:55.472331,2017-02-03 05:22:51.285897,Tag My News (Titles Only),No Augmentation,0.2,2,296,0.974018216133,68.2539701462
2017-02-03 05:22:51.286027,2017-02-03 05:25:08.303904,Tag My News (Titles Only),No Augmentation,0.3,2,239,0.8702942729,70.1940059662
2017-02-03 05:25:08.304027,2017-02-03 05:27:31.615302,Tag My News (Titles Only),No Augmentation,0.4,2,190,0.825144529343,72.8476822376
2017-02-03 05:27:31.615437,2017-02-03 05:30:26.852588,Tag My News (Titles Only),No Augmentation,0.5,2,190,0.762495517731,75.4237294197
2017-02-03 05:30:26.852722,2017-02-03 05:33:12.045278,Tag My News (Titles Only),No Augmentation,0.6,2,146,0.725420504808,78.4274429083
2017-02-03 05:33:12.045427,2017-02-03 05:37:10.771587,Tag My News (Titles Only),No Augmentation,0.7,2,185,0.704776316881,77.5253891945
2017-02-03 05:37:10.771711,2017-02-03 05:41:22.613467,Tag My News (Titles Only),No Augmentation,0.8,2,171,0.690932810307,78.5519599915
2017-02-03 05:41:22.613594,2017-02-03 05:45:16.480738,Tag My News (Titles Only),No Augmentation,0.9,2,146,0.691885203123,78.0419170856
2017-02-03 05:45:16.480864,2017-02-03 05:49:24.167982,Tag My News (Titles Only),No Augmentation,1.0,2,139,0.685310214758,77.1304965019
2017-02-03 05:49:24.168105,2017-02-03 05:50:30.351474,Tag My News (Titles Only),Augmentation with max. window size 2,0.1,2,299,0.99347692728,67.1957671642
2017-02-03 05:50:30.351599,2017-02-03 05:51:52.662287,Tag My News (Titles Only),Augmentation with max. window size 2,0.2,2,201,0.978013694286,68.2539701462
2017-02-03 05:51:52.662415,2017-02-03 05:53:37.576772,Tag My News (Titles Only),Augmentation with max. window size 2,0.3,2,177,0.822123348713,74.6031761169
2017-02-03 05:53:37.576900,2017-02-03 05:56:00.293909,Tag My News (Titles Only),Augmentation with max. window size 2,0.4,2,188,0.808453738689,74.8344361782
2017-02-03 05:56:00.294038,2017-02-03 05:58:12.974454,Tag My News (Titles Only),Augmentation with max. window size 2,0.5,2,139,0.838562548161,74.1525411606
2017-02-03 05:58:12.974592,2017-02-03 06:00:34.098826,Tag My News (Titles Only),Augmentation with max. window size 2,0.6,2,122,0.893226206303,75.2199262381
2017-02-03 06:00:34.098952,2017-02-03 06:03:24.714922,Tag My News (Titles Only),Augmentation with max. window size 2,0.7,2,128,0.762967377901,75.4831790924
2017-02-03 06:03:24.715052,2017-02-03 06:06:49.495288,Tag My News (Titles Only),Augmentation with max. window size 2,0.8,2,136,0.699061602354,77.7696073055
